Dates,SPX Index,LBUSTRUU Index
10/25/2019,7484.87,1871.56
10/28/2019,7527.21,1867.76
10/29/2019,7520.95,1869.78
10/30/2019,7546.38,1873.34
10/31/2019,7523.75,1883.87
11/1/2019,7598.09,1880.87
11/4/2019,7626.71,1876.18
11/5/2019,7617.59,1868.62
11/6/2019,7623.58,1873.97
11/7/2019,7648.27,1863.9
11/8/2019,7669.52,1863.59
11/11/2019,7654.27,#N/A
11/12/2019,7666.81,1866.79
11/13/2019,7672.62,1870.26
11/14/2019,7681.09,1875.5
11/15/2019,7742.35,1874.12
11/18/2019,7746.42,1876.61
11/19/2019,7742.25,1878.72
11/20/2019,7714.32,1882.56
11/21/2019,7702.43,1879.54
11/22/2019,7719.5,1879.84
11/25/2019,7779.13,1881.95
11/26/2019,7796.64,1885.16
11/27/2019,7830.56,1882.75
11/28/2019,#N/A,#N/A
11/29/2019,7800.5,1882.86
12/2/2019,7732.57,1876.52
12/3/2019,7680.84,1889
12/4/2019,7730.87,1882.55
12/5/2019,7744.77,1881.67
12/6/2019,7816.81,1878.51
12/9/2019,7792.43,1880.38
12/10/2019,7784.04,1880.77
12/11/2019,7807.06,1885.06
12/12/2019,7875.98,1875.33
12/13/2019,7877.95,1884.3
12/16/2019,7935.2,1878.72
12/17/2019,7937.95,1879.53
12/18/2019,7935.16,1876.8
12/19/2019,7971.27,1878.72
12/20/2019,8011.6,1878.32
12/23/2019,8018.62,1876.85
12/24/2019,8017.58,1879.41
12/25/2019,#N/A,#N/A
12/26/2019,8059.68,1880.14
12/27/2019,8060.08,1884.22
12/30/2019,8013.96,1883.08
12/31/2019,8038.37,1881.48
1/1/2020,#N/A,#N/A
1/2/2020,8107.58,1884.32
1/3/2020,8050.49,1892.12
1/6/2020,8079.31,1889.54
1/7/2020,8056.81,1887.7
1/8/2020,8097.08,1882.99
1/9/2020,8153.79,1885.98
1/10/2020,8130.25,1890.37
1/13/2020,8187.68,1889.02
1/14/2020,8175.93,1891.59
1/15/2020,8191.56,1894.46
1/16/2020,8261.24,1893.35
1/17/2020,8293.7,1891.49
1/20/2020,#N/A,#N/A
1/21/2020,8271.6,1898.12
1/22/2020,8274.33,1899.29
1/23/2020,8284.48,1902.09
1/24/2020,8208.9,1907.21
1/27/2020,8078.19,1912.59
1/28/2020,8160.58,1909.82
1/29/2020,8153.6,1914.65
1/30/2020,8180.73,1916.63
1/31/2020,8034.8,1919.61
2/3/2020,8093.92,1920.15
2/4/2020,8216.69,1912.52
2/5/2020,8310.43,1909.35
2/6/2020,8339.81,1911.37
2/7/2020,8295.89,1918.25
2/10/2020,8358.67,1920.97
2/11/2020,8373.29,1917.87
2/12/2020,8428.33,1914.52
2/13/2020,8417.15,1915.82
2/14/2020,8434.25,1918.8
2/17/2020,#N/A,#N/A
2/18/2020,8409.86,1922.23
2/19/2020,8451.36,1921.03
2/20/2020,8419.14,1924.95
2/21/2020,8329.84,1930.38
2/24/2020,8048.38,1937.53
2/25/2020,7801.81,1941.27
2/26/2020,7772.01,1942.35
2/27/2020,7425.92,1941.58
2/28/2020,7365.13,1955.96
3/2/2020,7709,1958.81
3/3/2020,7489.76,1965.16
3/4/2020,7810.48,1967.96
3/5/2020,7543.77,1973.2
3/6/2020,7413.65,1994.59
3/9/2020,6843.62,2001.66
3/10/2020,7186.81,1969.95
3/11/2020,6831.21,1957.65
3/12/2020,6173.35,1940.96
3/13/2020,6758.06,1928.27
3/16/2020,5936.47,1945.92
3/17/2020,6298.58,1916.21
3/18/2020,5966.97,1874.57
3/19/2020,5995.99,1869.28
3/20/2020,5732.68,1881.76
3/23/2020,5561.84,1902.03
3/24/2020,6093.62,1908.58
3/25/2020,6165.09,1915.31
3/26/2020,6556.41,1925.58
3/27/2020,6332.19,1934.38
3/30/2020,6548.85,1945.81
3/31/2020,6443.05,1943.86
4/1/2020,6154.26,1946.01
4/2/2020,6298.09,1947.33
4/3/2020,6202.1,1949.24
4/6/2020,6645.41,1946.08
4/7/2020,6634.68,1946.69
4/8/2020,6865.69,1948.69
4/9/2020,6967.5,1960.98
4/10/2020,#N/A,#N/A
4/13/2020,6896.23,1964.61
4/14/2020,7110.98,1966.83
4/15/2020,6952.57,1976.69
4/16/2020,6993.64,1980.31
4/17/2020,7183.99,1975.37
4/20/2020,7053.76,1976.52
4/21/2020,6834.49,1979.78
4/22/2020,6993.7,1977.27
4/23/2020,6990.47,1979.49
4/24/2020,7089.32,1980.34
4/27/2020,7195.22,1974.45
4/28/2020,7157.03,1979.48
4/29/2020,7350.21,1979.82
4/30/2020,7281.83,1980.19
5/1/2020,7075.52,1977.77
5/4/2020,7106.05,1976.82
5/5/2020,7171.2,1975.26
5/6/2020,7121.01,1968.88
5/7/2020,7206.65,1976.93
5/8/2020,7331.32,1970.95
5/11/2020,7332.71,1964.6
5/12/2020,7181.26,1970.11
5/13/2020,7054.62,1973.74
5/14/2020,7138.59,1977.75
5/15/2020,7167.79,1977.82
5/18/2020,7397.59,1971.33
5/19/2020,7319.67,1976.28
5/20/2020,7444.6,1983.12
5/21/2020,7386.46,1984.01
5/22/2020,7405.36,1985.15
5/25/2020,#N/A,#N/A
5/26/2020,7497.73,1983.07
5/27/2020,7610.52,1985.12
5/28/2020,7595.16,1983.28
5/29/2020,7633.42,1989.87
6/1/2020,7662.79,1988.58
6/2/2020,7726.77,1988.92
6/3/2020,7834.4,1984.86
6/4/2020,7809.4,1980.73
6/5/2020,8016.83,1979.62
6/8/2020,8114.71,1983.59
6/9/2020,8051.21,1987.82
6/10/2020,8007.94,1994.25
6/11/2020,7530.96,1998.09
6/12/2020,7632.92,1994.6
6/15/2020,7697.47,1995.07
6/16/2020,7845.46,1994.89
6/17/2020,7816.85,1995.51
6/18/2020,7821.82,1998.57
6/19/2020,7778.55,1998.81
6/22/2020,7829.73,1998.69
6/23/2020,7863.89,1997.52
6/24/2020,7658,1998.35
6/25/2020,7743.44,1999.04
6/26/2020,7553.5,2003.13
6/29/2020,7666.86,2003.06
6/30/2020,7787.17,2003.05
7/1/2020,7827.02,2002.43
7/2/2020,7864.75,2005.6
7/3/2020,#N/A,#N/A
7/6/2020,7991.29,2006.69
7/7/2020,7903.79,2010.71
7/8/2020,7966.55,2011.05
7/9/2020,7923.32,2016.99
7/10/2020,8007.31,2014.42
7/13/2020,7931.41,2014.69
7/14/2020,8040.14,2017.65
7/15/2020,8114.24,2017.31
7/16/2020,8086.51,2020.39
7/17/2020,8110.26,2019.37
7/20/2020,8179.28,2021.76
7/21/2020,8193.31,2024.9
7/22/2020,8241.18,2027.15
7/23/2020,8139.04,2028.98
7/24/2020,8088.21,2028.1
7/27/2020,8148.8,2026.66
7/28/2020,8095.5,2029.35
