Dates,SPX Index,LBUSTRUU Index,SPGSCI Index,RMSG Index,LP01TREU Index,TWSE Index,IBOV Index,SASEIDX Index,NKY Index,MXDK Index,SMI Index,VNINDEX Index
2/1/2017,5318.60,1661.31,58.03,839.83,275.07,#N/A,981.84,440.28,707.83,7104.44,1336.09,#N/A
2/2/2017,5322.03,1662.29,57.50,850.56,274.45,2916.02,988.77,440.12,703.08,6979.60,1330.93,522.25
2/3/2017,5361.91,1660.49,57.51,856.27,274.83,2944.94,997.22,#N/A,704.66,7010.91,1342.87,521.39
2/6/2017,5350.38,1667.80,56.09,854.25,275.16,2964.63,977.66,437.39,710.60,6945.65,1337.98,520.59
2/7/2017,5351.86,1669.82,55.59,850.91,275.45,2954.82,980.30,435.61,708.80,6916.90,1338.66,521.26
2/8/2017,5357.38,1673.97,56.88,858.78,275.80,2951.10,994.19,430.14,714.17,6878.76,1343.91,520.20
2/9/2017,5389.78,1669.17,58.05,860.72,276.17,2965.51,992.56,430.28,700.02,6984.62,1343.73,519.89
2/10/2017,5409.70,1668.22,60.44,867.77,276.36,2999.50,1017.31,#N/A,718.29,7000.87,1344.04,522.66
2/13/2017,5440.00,1666.82,58.85,868.74,276.93,3011.83,1030.72,437.16,718.79,7006.49,1341.45,523.44
2/14/2017,5463.79,1663.76,59.37,863.29,277.25,3030.93,1032.50,435.19,705.00,6983.15,1332.34,522.52
2/15/2017,5492.39,1660.47,59.52,859.72,277.45,3067.30,1067.58,438.34,714.68,7015.06,1343.85,525.83
2/16/2017,5488.11,1665.44,58.82,865.13,277.39,3050.90,1056.65,442.98,717.04,7104.42,1351.18,524.29
2/17/2017,5497.61,1667.80,58.55,867.28,277.32,3032.74,1051.15,#N/A,716.01,7055.43,1354.08,522.13
2/20/2017,#N/A,#N/A,#N/A,867.28,277.88,3044.36,1065.91,438.24,714.47,7019.96,1354.14,523.87
2/21/2017,5531.47,1667.61,59.14,879.46,278.55,3050.38,1074.29,437.16,717.17,7046.73,1355.02,528.42
2/22/2017,5525.89,1668.74,57.98,876.36,278.69,3052.61,1070.48,437.55,717.54,7041.19,1354.15,529.58
2/23/2017,5528.91,1671.97,58.83,881.50,279.11,3066.53,1057.39,436.28,722.69,7041.11,1357.12,529.70
2/24/2017,5538.65,1678.76,58.08,886.43,279.14,3056.09,1029.34,#N/A,723.18,6987.45,1351.12,528.64
2/27/2017,5545.20,1674.50,57.78,891.76,278.97,#N/A,#N/A,430.50,715.23,7011.73,1350.12,531.92
2/28/2017,5530.81,1675.37,58.24,884.78,279.00,#N/A,#N/A,430.74,718.12,7019.70,1359.78,525.71
3/1/2017,5608.84,1665.45,58.63,881.43,279.16,3019.59,1037.11,430.45,717.31,7032.14,1368.67,524.44
3/2/2017,5575.84,1663.06,55.84,876.15,279.39,3008.41,1002.17,434.25,718.48,6998.60,1374.41,521.85
3/3/2017,5578.86,1663.63,56.80,872.64,279.04,2985.45,1019.42,#N/A,714.91,6987.18,1379.50,526.34
3/6/2017,5560.37,1664.10,56.88,867.75,278.98,3001.76,1015.85,431.19,713.99,6948.34,1376.56,530.42
3/7/2017,5544.24,1661.94,56.36,863.27,278.79,3023.75,1009.57,432.50,712.94,6894.18,1368.87,530.65
3/8/2017,5533.00,1657.47,52.51,845.52,278.16,3027.17,974.89,430.87,704.71,6858.23,1366.00,530.37
3/9/2017,5537.56,1652.26,50.52,831.44,277.21,2985.30,968.64,426.76,706.28,6877.82,1371.41,530.32
3/10/2017,5556.10,1653.82,49.52,828.94,276.70,2982.13,979.57,#N/A,717.58,7010.02,1380.51,526.37
3/13/2017,5560.01,1651.46,49.56,830.85,276.95,3008.68,991.90,416.95,719.51,7028.52,1387.75,525.09
3/14/2017,5541.15,1652.25,48.40,830.24,276.22,3024.81,975.06,417.18,719.14,7020.71,1382.05,528.14
3/15/2017,5588.58,1661.72,50.24,849.93,276.71,3040.72,1001.41,420.85,718.38,7023.46,1385.35,526.84
3/16/2017,5579.54,1660.69,50.38,847.98,277.50,3100.55,1013.58,427.39,728.09,7123.18,1407.56,529.81
3/17/2017,5572.10,1662.68,50.72,851.76,277.67,3121.39,990.15,#N/A,730.10,7157.57,1414.03,526.04
3/20/2017,5560.81,1665.71,50.34,850.21,277.78,3137.84,1008.29,428.64,#N/A,7155.17,1410.08,529.76
3/21/2017,5491.08,1669.52,49.26,846.92,277.99,3143.72,971.42,428.14,734.12,7116.82,1404.60,530.96
3/22/2017,5501.84,1673.13,48.79,846.73,277.72,3135.15,981.53,422.26,723.43,7068.54,1400.32,528.51
3/23/2017,5495.97,1671.39,48.49,853.62,278.15,3134.39,966.22,425.80,723.32,7109.67,1408.01,533.82
3/24/2017,5491.25,1673.25,48.76,852.92,278.04,3141.09,978.18,#N/A,732.24,7167.55,1409.19,536.40
3/27/2017,5485.54,1675.64,48.20,844.39,277.94,3150.74,979.89,424.12,722.42,7196.13,1414.28,537.40
3/28/2017,5526.11,1671.94,49.51,848.56,278.08,3146.86,983.70,426.12,731.31,7216.01,1411.04,534.01
3/29/2017,5533.34,1674.71,51.39,853.43,278.37,3137.54,1004.58,431.95,735.16,7173.04,1408.02,535.77
3/30/2017,5550.06,1672.23,52.31,855.92,278.91,3126.12,994.89,436.12,725.93,7175.86,1412.91,538.61
3/31/2017,5537.33,1674.43,52.73,861.42,279.35,3107.35,991.90,#N/A,719.85,7212.42,1407.00,537.69
4/3/2017,5528.35,1679.12,51.70,863.69,279.77,#N/A,1000.47,433.63,725.21,7130.14,1399.05,538.17
4/4/2017,5532.41,1679.04,53.20,863.74,279.64,#N/A,1009.52,435.06,720.13,7265.30,1401.33,540.73
4/5/2017,5515.77,1678.80,53.71,864.66,279.97,3145.28,1001.27,440.00,717.92,7268.91,1394.44,540.31
4/6/2017,5528.28,1680.09,54.55,870.07,280.07,3119.22,984.03,442.00,709.44,7246.37,1397.64,#N/A
4/7/2017,5523.64,1677.31,55.47,870.99,280.02,3102.67,984.60,#N/A,710.41,7194.02,1393.41,544.38
4/10/2017,5527.82,1678.74,56.91,877.76,280.43,3104.70,981.72,441.69,717.52,7263.31,1399.10,547.19
4/11/2017,5520.56,1685.11,57.61,884.62,280.54,3081.17,979.00,440.21,724.33,7273.21,1403.43,547.83
4/12/2017,5499.51,1685.28,57.39,882.69,280.76,3088.77,965.54,446.00,716.86,7322.28,1408.94,543.42
4/13/2017,5461.36,1690.88,57.99,880.33,280.84,3118.86,950.78,444.34,715.19,#N/A,1405.43,541.43
4/14/2017,#N/A,#N/A,#N/A,880.33,#N/A,3082.07,#N/A,#N/A,714.59,#N/A,#N/A,535.92
4/17/2017,5509.29,1689.54,57.09,892.36,#N/A,3077.40,989.77,439.41,716.29,#N/A,#N/A,527.88
4/18/2017,5493.17,1695.91,56.00,895.02,281.80,3078.15,986.65,434.26,719.56,7302.02,1400.06,530.45
4/19/2017,5484.35,1694.00,52.97,893.33,281.96,3041.01,962.79,435.23,717.15,7353.38,1401.13,533.20
4/20/2017,5526.67,1690.16,52.52,893.72,281.96,3044.85,960.87,431.94,713.56,7418.39,1408.20,530.34
4/21/2017,5509.60,1690.93,50.69,889.51,282.22,3077.11,#N/A,#N/A,724.60,7319.55,1404.80,530.48
4/24/2017,5570.51,1688.09,49.98,879.19,282.39,3092.01,981.97,438.41,729.73,7507.71,1434.94,526.76
4/25/2017,5605.05,1683.01,50.90,883.58,282.53,3145.98,986.50,433.69,729.68,7628.85,1455.81,525.22
4/26/2017,5602.36,1684.74,50.79,875.06,283.40,3145.34,964.77,433.99,733.34,7652.03,1459.76,527.61
4/27/2017,5606.09,1686.55,49.64,872.89,283.98,3142.52,971.06,436.23,734.93,7739.20,1465.82,533.46
4/28/2017,5595.23,1688.13,50.58,863.02,284.42,3142.28,979.56,#N/A,731.49,7787.84,1460.98,534.80
5/1/2017,5605.12,1684.24,50.14,869.04,284.30,#N/A,#N/A,441.30,733.95,7752.15,#N/A,#N/A
5/2/2017,5611.90,1687.55,48.76,867.48,284.85,3186.68,1006.77,442.02,736.94,7804.25,1471.03,#N/A
5/3/2017,5605.76,1687.02,49.02,854.67,285.19,3188.04,1003.14,438.53,#N/A,7935.12,1478.03,535.66
5/4/2017,5609.40,1683.15,44.70,850.12,285.52,3178.47,969.52,435.72,#N/A,7990.01,1499.80,539.32
5/5/2017,5632.83,1684.01,46.11,858.17,285.39,3153.94,985.81,#N/A,#N/A,8045.31,1507.46,537.59
5/8/2017,5633.63,1682.47,45.99,851.88,285.98,3164.69,975.44,431.15,749.79,7988.24,1498.38,536.67
5/9/2017,5628.00,1680.11,45.12,846.72,286.53,3148.07,994.02,435.59,738.71,7886.59,1499.13,539.68
5/10/2017,5636.68,1680.11,47.74,854.15,286.97,3174.61,1021.22,436.41,742.01,7928.06,1492.54,542.29
5/11/2017,5626.11,1681.03,48.82,849.37,286.83,3191.16,1028.39,432.79,746.54,7912.91,1491.33,543.01
5/12/2017,5617.76,1687.54,49.30,845.85,286.47,3186.67,1049.83,#N/A,746.07,#N/A,1509.60,544.14
5/15/2017,5645.77,1687.75,50.53,848.62,286.31,3215.00,1059.51,433.78,744.14,8021.80,1515.31,544.52
5/16/2017,5642.96,1689.04,50.19,841.79,285.82,3205.53,1068.27,437.54,749.03,8081.26,1533.83,544.81
5/17/2017,5540.26,1699.02,51.21,845.24,285.51,3195.94,1044.10,438.25,758.35,7959.55,1521.62,546.20
5/18/2017,5561.16,1696.71,51.11,851.37,284.91,3166.22,860.12,437.56,750.40,7996.33,1515.83,545.80
5/19/2017,5599.61,1696.06,53.84,856.87,285.16,3190.57,901.76,#N/A,748.34,8095.97,1536.39,551.79
5/22/2017,5629.12,1695.97,54.87,859.97,285.27,3206.88,884.70,441.64,754.50,8186.77,1550.40,560.98
5/23/2017,5639.79,1693.07,54.63,861.36,285.41,3189.22,904.67,437.71,747.71,8163.03,1543.51,558.25
5/24/2017,5654.30,1694.93,54.19,868.41,285.61,3201.68,914.11,435.02,750.50,8154.79,1534.15,560.19
5/25/2017,5680.66,1696.37,50.72,868.47,285.73,3230.24,909.13,432.77,755.74,#N/A,#N/A,559.78
5/26/2017,5683.20,1696.59,51.66,861.52,285.41,3220.15,931.35,#N/A,753.19,#N/A,1540.09,559.71
5/29/2017,#N/A,#N/A,#N/A,861.52,#N/A,#N/A,925.84,428.93,753.46,8112.95,1535.41,562.79
5/30/2017,5677.14,1700.05,50.62,855.93,285.86,#N/A,928.93,432.74,757.18,8151.56,1532.49,555.91
5/31/2017,5675.37,1701.89,48.65,856.90,286.02,3208.24,914.27,432.78,756.92,8265.33,1546.46,555.70
6/1/2017,5719.80,1700.29,48.46,861.58,286.22,3220.23,910.50,432.19,760.54,8277.60,1542.21,559.35
6/2/2017,5741.47,1705.35,47.27,871.17,286.27,3247.33,913.73,#N/A,781.49,8419.69,1557.79,556.49
6/5/2017,5734.58,1703.71,46.24,867.26,286.88,3273.57,898.83,440.03,781.28,#N/A,#N/A,560.58
6/6/2017,5718.38,1706.92,47.35,862.65,286.57,3266.72,908.49,437.57,781.24,8397.57,1535.97,567.76
6/7/2017,5728.72,1704.48,44.38,869.00,286.72,3259.05,911.55,438.82,781.69,8334.97,1527.64,570.26
6/8/2017,5730.43,1703.05,44.73,867.42,286.77,3269.27,906.07,432.53,772.70,8267.27,1508.69,567.54
6/9/2017,5725.61,1702.58,45.48,873.98,286.06,3259.43,898.12,#N/A,774.16,8314.63,1513.11,567.29
6/12/2017,5720.33,1701.38,44.91,882.04,285.79,3218.44,877.82,429.29,775.93,8300.07,1506.34,568.51
6/13/2017,5748.09,1701.96,45.51,884.37,286.40,3224.63,883.77,429.18,772.40,8391.07,1517.31,573.40
6/14/2017,5742.68,1708.79,42.44,886.55,286.79,3222.67,892.26,431.73,779.64,8468.23,1517.26,576.60
6/15/2017,5730.68,1706.47,42.35,890.91,287.06,3197.36,#N/A,429.19,762.64,8251.05,1504.98,576.91
6/16/2017,5732.37,1707.36,43.27,888.23,287.24,3223.12,883.86,#N/A,768.43,8317.33,1526.47,578.02
6/19/2017,5781.08,1705.43,42.17,888.57,287.39,3249.42,889.29,447.26,769.15,8418.26,1538.29,581.80
6/20/2017,5741.75,1709.22,40.49,886.47,287.31,3266.16,858.48,439.97,775.96,8365.55,1534.72,582.90
6/21/2017,5738.86,1709.15,38.75,883.63,287.21,3276.18,858.73,469.65,772.69,8366.12,1531.02,582.43
6/22/2017,5736.26,1709.43,38.68,884.54,286.85,3295.82,868.15,476.51,771.86,8370.80,1546.15,581.01
6/23/2017,5745.37,1710.48,39.19,888.64,287.15,3302.06,864.06,#N/A,772.98,8400.24,1547.22,583.93
6/26/2017,5747.28,1711.92,39.86,895.10,287.75,3365.25,886.35,#N/A,770.82,8396.56,1559.22,586.46
6/27/2017,5700.08,1707.15,41.49,886.43,287.19,3359.19,874.66,#N/A,768.56,8370.15,1566.38,582.09
6/28/2017,5752.31,1706.09,42.65,888.59,287.10,3322.96,887.92,#N/A,766.79,8380.26,1571.24,584.16
6/29/2017,5702.18,1702.69,43.73,877.94,286.57,3324.17,889.25,#N/A,772.69,8294.04,1553.01,586.49
6/30/2017,5711.37,1700.08,46.50,877.29,286.48,3327.03,900.15,#N/A,761.70,8342.04,1541.85,591.12
7/3/2017,5725.32,1696.60,48.60,890.72,286.57,3321.10,908.32,482.99,754.67,8367.93,1551.70,593.27
7/4/2017,#N/A,#N/A,#N/A,890.72,286.79,3305.03,906.49,467.91,755.33,8335.63,1543.29,590.31
7/5/2017,5734.94,1698.16,45.53,876.63,287.01,3321.71,903.73,465.34,757.06,8359.80,1540.29,592.78
7/6/2017,5682.38,1695.31,46.08,858.06,285.99,3310.77,892.81,460.48,752.72,8350.39,1532.39,596.33
7/7/2017,5719.48,1693.47,43.79,864.10,285.08,3291.09,898.15,#N/A,744.43,8339.58,1529.01,589.73
7/10/2017,5724.87,1696.17,44.35,853.94,285.08,3290.69,915.50,463.03,750.05,8383.61,1536.55,581.57
7/11/2017,5720.42,1697.04,45.66,853.54,284.72,3338.93,932.33,463.69,756.47,8386.80,1524.29,584.77
7/12/2017,5763.44,1701.14,45.65,865.12,285.73,3365.44,959.97,468.45,758.00,8472.60,1552.76,589.06
7/13/2017,5774.57,1699.54,45.69,866.99,286.38,3388.80,968.23,468.96,757.23,8436.80,1543.74,592.78
7/14/2017,5802.12,1701.63,46.92,876.55,286.88,3394.30,980.44,#N/A,763.53,8535.61,1555.55,592.16
7/17/2017,5802.00,1703.38,46.31,883.80,287.13,3388.20,978.44,467.64,#N/A,8591.88,1559.74,584.73
7/18/2017,5805.66,1707.49,46.97,882.31,286.73,3406.61,988.11,464.99,762.56,8625.93,1563.81,583.58
7/19/2017,5837.93,1707.71,48.67,889.70,287.57,3413.15,987.03,464.70,766.17,8596.01,1571.17,586.67
7/20/2017,5837.42,1708.39,48.27,884.49,287.10,3411.91,989.87,467.17,771.21,8703.66,1578.48,585.64
7/21/2017,5835.24,1711.66,46.02,883.90,287.34,3392.22,986.97,#N/A,774.43,8649.43,1570.60,579.62
7/24/2017,5829.05,1709.84,46.03,882.40,287.92,3412.64,986.52,466.53,768.02,8510.64,1562.34,578.21
7/25/2017,5846.38,1703.11,48.25,883.96,287.93,3413.52,989.19,464.58,763.79,8571.88,1563.95,585.08
7/26/2017,5848.06,1707.45,50.01,890.46,288.38,3403.23,981.36,462.41,763.96,8581.29,1558.52,590.98
7/27/2017,5842.90,1705.41,51.04,891.41,288.88,3449.68,988.72,460.47,771.74,8603.96,1552.37,588.88
7/28/2017,5835.16,1707.87,52.10,888.96,288.62,3413.34,995.24,#N/A,770.29,8632.78,1546.17,594.10
7/31/2017,5830.86,1707.83,52.67,889.71,288.93,3420.34,1007.85,455.11,772.16,8729.42,1556.27,599.87
8/1/2017,5845.41,1712.06,50.66,894.33,289.53,3422.32,1022.96,456.62,775.85,8726.50,#N/A,602.38
8/2/2017,5849.48,1711.43,51.76,885.66,289.57,3456.46,1031.97,454.42,778.78,8738.48,1564.35,602.14
8/3/2017,5837.61,1714.50,50.74,883.42,289.55,3443.98,1026.28,454.80,778.55,8711.15,1565.17,603.98
8/4/2017,5848.93,1710.83,51.27,886.75,289.93,3462.93,1027.38,#N/A,770.20,8679.47,1568.75,604.10
8/7/2017,5858.89,1711.88,51.38,885.78,289.93,3483.57,1042.33,457.84,775.27,8694.93,1562.89,608.05
8/8/2017,5845.23,1709.37,51.43,881.35,289.65,3485.61,1041.76,460.39,774.63,8603.14,1561.64,606.80
8/9/2017,5843.76,1712.68,52.20,878.24,289.29,3446.77,1030.33,460.98,767.69,8780.16,1553.58,591.67
8/10/2017,5759.86,1713.90,50.25,871.01,288.96,3390.05,1016.58,461.89,772.38,8717.17,1541.63,591.59
8/11/2017,5767.72,1715.26,50.67,864.85,287.98,3395.12,1020.87,#N/A,#N/A,8827.31,1532.94,590.45
8/14/2017,5826.98,1714.11,48.71,881.57,288.63,3365.19,1027.79,458.96,762.68,8832.50,1545.63,595.30
8/15/2017,5825.39,1710.54,48.18,877.86,288.50,3390.58,1026.97,457.21,764.25,8787.96,1538.67,590.72
8/16/2017,5835.49,1714.35,47.25,881.21,288.87,3384.76,1039.35,459.37,761.01,8744.78,1541.60,592.79
8/17/2017,5744.13,1716.59,47.49,875.01,288.81,3410.47,1027.84,463.35,767.37,8721.84,1544.05,587.96
8/18/2017,5733.54,1716.56,49.76,865.61,288.36,3400.69,1046.52,#N/A,759.73,8704.16,1524.58,588.94
8/21/2017,5740.50,1718.00,48.12,876.08,288.35,3400.35,1045.70,467.05,761.28,8779.37,1532.73,588.85
8/22/2017,5798.77,1715.52,48.49,873.65,288.28,3427.67,1066.38,469.27,755.83,8846.06,1538.92,582.41
8/23/2017,5778.92,1719.27,49.49,883.06,287.81,3436.79,1075.34,470.10,760.35,8793.79,1539.30,586.27
8/24/2017,5766.85,1717.52,49.10,880.05,287.91,3468.62,1092.93,468.68,755.60,8873.56,1539.53,589.77
8/25/2017,5777.34,1719.55,49.12,884.29,288.01,3496.22,1089.09,#N/A,760.83,8915.59,1545.91,591.66
8/28/2017,5780.44,1720.70,48.30,877.04,#N/A,3498.43,1083.06,469.94,760.79,8991.27,1541.07,596.40
8/29/2017,5786.23,1722.01,48.50,876.07,287.68,3490.55,1083.47,469.70,757.75,8945.78,1539.60,593.42
8/30/2017,5814.92,1721.56,47.86,881.92,288.09,3513.24,1079.80,#N/A,755.27,8921.64,1528.61,597.85
8/31/2017,5849.02,1724.04,51.86,887.38,288.26,3514.49,1084.57,#N/A,762.49,9024.79,1540.73,601.74
9/1/2017,5861.20,1720.75,52.00,891.03,288.85,3530.46,1106.68,#N/A,763.46,9046.39,1538.42,606.75
9/4/2017,#N/A,#N/A,#N/A,891.03,288.77,3520.23,1108.21,#N/A,759.95,9027.07,1535.12,#N/A
9/5/2017,5816.19,1728.84,53.42,888.37,289.27,3533.55,1114.54,#N/A,762.02,8982.16,1541.20,610.23
9/6/2017,5834.74,1725.28,54.39,890.78,289.39,3509.42,1143.21,473.42,757.70,8964.96,1537.79,611.38
9/7/2017,5835.04,1729.59,54.35,896.97,289.47,3525.78,#N/A,477.71,764.48,9051.72,1553.08,614.32
9/8/2017,5826.45,1729.04,52.32,898.38,289.68,3533.96,1144.30,#N/A,764.07,9062.23,1564.57,618.02
9/11/2017,5890.79,1723.76,52.70,906.96,290.05,3526.13,1164.97,481.67,766.42,9109.27,1566.41,614.99
9/12/2017,5911.28,1720.72,52.90,895.13,290.56,3538.38,1157.95,480.88,769.09,9103.16,1567.58,617.24
9/13/2017,5915.93,1719.25,54.38,892.73,290.61,3501.39,1152.38,479.28,768.04,9034.82,1557.95,619.75
9/14/2017,5911.26,1719.82,55.09,900.91,291.28,3507.89,1152.83,478.78,764.94,9034.59,1560.65,622.91
9/15/2017,5923.14,1719.82,55.75,902.69,291.85,3523.32,1173.11,#N/A,768.88,8953.57,1562.87,623.28
9/18/2017,5932.12,1718.01,55.37,897.74,291.94,3531.87,1177.08,480.35,#N/A,9011.33,1561.72,624.78
9/19/2017,5938.83,1717.85,54.81,891.24,292.01,3514.01,1174.28,477.05,778.44,9048.80,1567.92,623.51
9/20/2017,5942.67,1715.28,56.85,888.40,292.31,3493.95,1181.41,474.60,781.76,9110.00,1574.66,623.43
9/21/2017,5924.45,1715.58,56.29,885.84,292.53,3508.49,1168.04,475.14,775.20,9087.72,1564.60,621.93
9/22/2017,5928.49,1717.10,56.59,879.77,292.24,3468.51,1167.55,#N/A,775.49,9109.65,1567.30,624.49
9/25/2017,5915.09,1721.19,59.03,885.32,292.80,3418.57,1140.46,467.08,784.12,9097.43,1573.68,623.20
9/26/2017,5915.99,1720.75,57.98,886.63,292.94,3391.14,1132.87,468.37,775.62,8946.24,1561.21,622.87
9/27/2017,5940.57,1714.04,58.25,878.01,292.99,3405.54,1118.52,467.84,775.79,8944.43,1556.07,622.39
9/28/2017,5949.12,1715.43,57.44,884.98,292.93,3391.05,1115.53,471.76,781.74,9006.46,1562.13,624.49
9/29/2017,5971.68,1715.35,57.09,886.34,292.80,3404.37,1134.67,#N/A,780.12,8984.36,1571.95,624.07
10/2/2017,5995.23,1715.26,54.99,884.58,292.81,3438.94,1137.65,467.22,781.49,9062.01,1578.06,622.19
10/3/2017,6008.65,1716.26,54.94,884.14,292.81,3444.90,1183.91,468.87,789.60,9049.76,1587.52,618.38
10/4/2017,6016.67,1716.16,54.90,888.98,292.97,#N/A,1188.79,472.13,790.23,9097.69,1584.79,625.37
10/5/2017,6052.28,1714.38,56.85,892.72,292.79,3468.73,1183.85,470.05,790.78,9048.56,1574.74,625.06
10/6/2017,6047.61,1712.58,54.16,889.46,292.44,3468.64,1165.22,#N/A,793.86,9037.49,1573.18,627.51
10/9/2017,6036.51,#N/A,54.40,891.66,292.96,#N/A,1149.45,458.65,#N/A,9067.70,1572.43,628.74
10/10/2017,6050.93,1715.43,56.77,894.36,293.00,#N/A,1172.55,452.92,803.69,9104.73,1581.74,630.42
10/11/2017,6062.13,1715.54,57.22,898.21,292.94,3524.43,1172.63,441.04,804.42,9202.82,1583.83,633.23
10/12/2017,6052.27,1717.35,56.61,903.75,293.09,3558.48,#N/A,448.83,808.25,9173.24,1587.56,635.03
10/13/2017,6057.77,1721.28,58.46,906.11,294.01,3562.92,1181.91,#N/A,820.71,9040.19,1590.34,639.82
10/16/2017,6068.67,1718.99,59.19,901.71,294.56,3584.19,1176.20,447.91,826.07,9135.33,1585.16,638.48
10/17/2017,6072.82,1719.91,58.64,902.89,294.63,3556.30,1161.95,449.18,825.27,9035.18,1573.48,646.50
10/18/2017,6077.64,1716.16,58.67,902.14,294.67,3554.47,1169.60,445.19,821.60,9167.61,1579.45,646.05
10/19/2017,6080.18,1717.75,57.77,898.44,294.40,3565.08,1163.19,450.67,827.84,9176.26,1575.12,646.89
10/20/2017,6112.24,1713.08,58.30,893.31,294.77,3551.73,1160.64,#N/A,821.44,9151.30,1561.81,645.46
10/23/2017,6087.70,1714.79,58.52,889.26,295.20,3554.00,1133.20,440.90,829.16,9127.43,1559.97,638.91
10/24/2017,6097.87,1712.37,60.02,883.31,294.87,3554.39,1133.64,440.76,832.41,9070.67,1544.50,644.32
10/25/2017,6068.97,1709.15,59.90,880.23,295.19,3558.87,1141.84,442.44,830.36,9135.71,1526.82,648.34
10/26/2017,6076.81,1708.35,60.72,872.99,295.44,3554.21,1115.70,442.83,830.68,9027.47,1533.88,648.75
10/27/2017,6126.69,1711.19,62.10,877.38,296.32,3555.02,1123.04,#N/A,840.20,9043.49,1527.00,657.60
10/30/2017,6107.29,1716.88,62.79,876.05,296.92,3573.63,1101.40,445.55,847.23,9120.16,1531.31,661.70
10/31/2017,6113.36,1716.40,63.32,876.54,297.58,3589.20,1091.46,444.68,842.81,9127.47,1541.36,654.64
11/1/2017,6123.26,1716.29,63.33,880.86,298.24,3593.49,1088.76,446.04,858.29,9124.38,1538.67,660.21
11/2/2017,6125.10,1718.79,63.54,889.13,297.33,3581.66,#N/A,446.66,861.94,9059.46,1543.06,651.17
11/3/2017,6145.00,1719.20,65.46,887.04,297.86,3581.69,1075.73,#N/A,#N/A,8924.44,1546.95,660.83
11/6/2017,6153.46,1721.54,68.95,893.25,298.54,3580.99,1096.28,448.86,864.45,9015.96,1546.33,663.42
11/7/2017,6152.31,1722.27,68.21,901.59,298.70,3597.77,1061.56,444.76,881.01,8903.76,1532.69,666.56
11/8/2017,6161.47,1720.41,68.14,906.02,297.60,3594.41,1102.24,444.98,880.59,8964.36,1539.80,675.28
11/9/2017,6139.42,1718.45,68.85,906.73,296.39,3564.90,1076.58,446.48,883.68,8746.64,1535.01,675.84
11/10/2017,6136.07,1712.00,68.61,907.95,295.66,3562.62,1057.70,#N/A,873.04,8756.56,1523.80,682.68
11/13/2017,6142.33,1712.24,68.59,913.03,295.17,3547.07,1055.83,447.04,859.14,8677.79,1527.41,692.72
11/14/2017,6128.89,1713.95,65.95,911.08,293.82,3552.79,1027.79,448.46,860.87,8721.93,1533.32,694.18
11/15/2017,6095.89,1717.46,65.48,901.20,292.60,3541.32,#N/A,443.22,848.62,8731.52,1526.82,696.00
11/16/2017,6148.69,1715.64,64.74,908.78,294.01,3543.27,1062.55,443.32,864.23,8829.32,1530.15,705.30
11/17/2017,6132.51,1716.36,67.34,905.28,293.89,3569.41,1085.04,#N/A,873.53,8840.65,1544.32,703.32
11/20/2017,6140.67,1715.37,66.34,902.19,294.60,3556.21,#N/A,434.71,862.84,8829.90,1558.71,715.36
11/21/2017,6181.59,1716.88,67.06,909.42,294.99,3600.46,1108.13,432.70,870.83,8826.81,1563.83,728.95
11/22/2017,6177.44,1721.12,68.78,907.00,295.04,3621.29,1110.52,436.39,882.88,8855.06,1572.16,741.54
11/23/2017,#N/A,#N/A,#N/A,907.00,294.99,3628.58,1115.33,440.77,#N/A,8864.87,1579.50,742.37
11/24/2017,6190.62,1719.73,69.65,908.59,294.97,3630.90,1109.47,#N/A,884.18,8881.75,1584.57,744.34
11/27/2017,6188.90,1720.79,69.02,903.92,295.14,3586.22,1108.77,445.58,886.38,8794.93,1570.79,747.14
11/28/2017,6251.09,1720.35,68.69,899.66,294.98,3576.44,1114.91,447.76,884.18,8876.69,1577.30,749.58
11/29/2017,6249.58,1717.00,67.64,900.68,295.74,3574.38,1078.80,448.13,883.12,8858.04,1571.70,759.57
11/30/2017,6303.93,1714.07,66.91,902.38,295.75,3521.87,1054.37,450.64,883.49,8960.74,1575.64,757.44
12/1/2017,6291.23,1719.24,68.96,904.86,295.99,3540.53,1067.77,#N/A,891.97,8961.80,1584.12,766.97
12/4/2017,6284.65,1718.15,66.63,899.36,295.99,3559.18,1084.64,458.58,879.85,8859.28,1573.16,775.71
12/5/2017,6261.05,1720.52,66.31,891.04,296.00,3525.76,1078.88,455.78,877.23,8724.15,1563.18,760.62
12/6/2017,6260.49,1722.80,63.12,889.90,295.66,3462.03,1088.70,452.55,862.09,8812.05,1564.09,755.55
12/7/2017,6280.25,1718.98,63.93,892.61,295.65,3452.50,1058.20,457.23,871.42,8825.90,1552.87,747.47
12/8/2017,6316.04,1718.89,65.36,898.15,295.48,3467.08,1059.36,#N/A,878.43,8887.25,1559.86,749.04
12/11/2017,6336.61,1718.59,66.57,897.35,295.28,3496.34,1060.23,458.42,884.60,8926.26,1564.27,728.61
12/12/2017,6346.82,1717.80,64.63,902.54,295.41,3479.30,1065.22,460.19,879.85,8933.60,1569.57,737.47
12/13/2017,6343.87,1723.44,63.59,904.10,295.42,3496.00,1056.65,457.92,879.52,8930.16,1581.75,734.83
12/14/2017,6318.72,1724.45,64.74,903.97,295.42,3518.57,1040.15,456.47,883.48,8969.75,1578.67,745.11
12/15/2017,6376.68,1724.13,65.11,910.42,294.98,3508.35,1053.39,#N/A,874.50,8849.24,1576.69,744.49
